store_id,store_name,score,money,ward,review_cnt,review
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,福岡2日目。朝は雨の予想が外れ、少し曇り。博多駅近くで打ち合わせ終わり、ホテルに戻り着替えて二日市温泉までジョギング。夜は先輩のような後輩と清川のアパホテルで待ち合わせて夜の街へ。1軒目は当店。初めは2人だったのでカウンターで567後の福岡への期待を願望もいれて2人で10人ぐらいの勢いで蹇々諤々し、途中2名追加で飛び入り、テーブル席に移動し都長選の話で大盛り上がり。楽しい夜を過ごせました。福岡に折角来たのに、ゴマ鯖食べてない。〆でオーダーし、あっ！今までの料理写真撮るのを忘れてました。。ご馳走さまです！
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,焼き鳥屋さんと思うけど焼き鳥が、あまり美味しくなかったからこの評価です
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,お通しはきゅうりの一本漬け明太子の天ぷらは美味しかったです。快適な空間で屋台の気分が味わえるお店です。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,ビールがフローズンで美味しかった。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,さーて、この日お邪魔しましたのは中央区清川にあるこちらの「とり屋台」さん。外観は結構ガラス張り、民家のような昔ながらの木の扉。泥棒に入られそう･･･。立て看板には「晩酌セット1000円」があったのでまずはそれをいただきます。その内容はコチラ。・ドリンク生ビール以外にもいろいろ選べる。とりあえずは、「氷結果実酎ハイレモン(本来480円)」をお願いした。・刺身タコ･タイラギ･サバ･鯛･サーモンの5種が一切れずつ。 ・焼鳥皮･ぼんじり･ソーセージの3本。パリッと焼かれた皮は美味しい。ちなみにお通しはたったの「100円」追加で「本日の藁焼き390円」この日は鰆だとのこと。ネギたっぷりで出てきた。さらに追加ドリンク「男前ハイボール680円」からの「レモン酎ハイ400円」をグビグビ。こちらの天井(＝屋根)は、足場のようなパイプを軸にビニールみたいな生地が屋根代わり。暖房費がかかりそうな気がする。どうでもいいことかもしれないが、こちらのカウンター席には漫画が置かれていた。・風の大地・アラベスク・ガラスの仮面・ベルセルク・蟹工船一体誰が読むんでしょう？？？？なかなかお手頃に飲めて食べれました。ごちそうさまでしたぁ～～。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,品数豊富、味ヨシ、価格ヨシ、問題ナシ
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,ずーーーっと行ってます。間隔は空いてるけどね。お店の雰囲気もいいし、カウンターも広々で良き。なんでも美味しい
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,とにかく安いかな。大衆居酒屋
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,平日のお客ざま少ない時間だから仕方ないって！なんだろうけどもう少し本当の明るさで活気を！味も美味しいし清川では間違いないんだなーだから期待してますよーご馳走座ですあっすごく安いですステキです
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,屋台気分でちょい呑み。清川「とり屋台」2019年01月15日NEW!テーマ：福岡市中央区／南部清川にある「とり屋台」さん。。明るくて、いいオーラ出してるんで以前から気になってたんだけどいつもお客さん多いんだよね〜んで、早めの時間帯で訪店・・店内は、建物の屋外スペースに単管パイプで組み立てたつくりで、確かに屋台風手前に大きなコの字のカウンター、奥にテーブル席です。晩酌セットが1080円でありますね生ビールに・・お刺身は1切れずつが5種類・・あとはおまかせの串3本。ウィンナーにズリんで、皮ね・・お通しはジャガイモチーズなんだけどチーズをとかす手間がかかるらしくお通しというには遅めに登場・・ハイボールをいただいて・・1600円くらいだったかな。チャージは200円ってことね。いいちょい呑みでした。 ●お店情報とり屋台092-791-7967福岡市中央区清川2-11-1営業時間　18:00～03:00
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,場所福岡市中央区清川メインメニュー焼きとり系、居酒屋系メニュー食べたもの自分は飲んでませんがほろ酔いセット1080円アルコール類と焼きとり3本と刺身5切れ焼きとり５本セット640円ウーロン茶300円焼きとり全体的に個人としては丁度いい焼き上がりかと思いました。お味は全体的にあっさりな感じでした。刺身は⚪⚪⚪⚪にありそうな感じ…個人としてはお店の内装とか好きですしお値段もセットにしたらぼちぼちかなと思いました。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,清川にあるとり屋台。深夜まで営業しているので遅い時間によく利用する屋台風の居酒屋さん。まず運ばれてくるのはお通しのキューリ。食べたいものをテキトーに注文。料理はどれもお安く、いつも注文するのはケチったカツ。カツは薄めだけどとても大きくて食べ応えがあり、ソースとマヨネーズをつけてハサミでカットしていただく。また夜中にお腹が空いたら利用予定。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,さーて、この日お邪魔しましたのは中央区清川にあるこちらの「とり屋台」さん。外観は結構ガラス張り、民家のような昔ながらの木の扉。泥棒に入られそう･･･。立て看板には「晩酌セット1000円」があったのでまずはそれをいただきます。その内容はコチラ。・ドリンク生ビール以外にもいろいろ選べる。とりあえずは、「氷結果実酎ハイレモン(本来480円)」をお願いした。・刺身タコ･タイラギ･サバ･鯛･サーモンの5種が一切れずつ。 ・焼鳥皮･ぼんじり･ソーセージの3本。パリッと焼かれた皮は美味しい。ちなみにお通しはたったの「100円」追加で「本日の藁焼き390円」この日は鰆だとのこと。ネギたっぷりで出てきた。さらに追加ドリンク「男前ハイボール680円」からの「レモン酎ハイ400円」をグビグビ。こちらの天井(＝屋根)は、足場のようなパイプを軸にビニールみたいな生地が屋根代わり。暖房費がかかりそうな気がする。どうでもいいことかもしれないが、こちらのカウンター席には漫画が置かれていた。・風の大地・アラベスク・ガラスの仮面・ベルセルク・蟹工船一体誰が読むんでしょう？？？？なかなかお手頃に飲めて食べれました。ごちそうさまでしたぁ～～。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,お通しのきゅうりについてくる自家製の辛味噌が最高においしかった、けっこー辛いのに、絶妙な甘みに、深みがあって、ぜったい美味しいやつでした、きゅうりは100円でおかわりできるんですうれしすぎました。料理は値段の割に量がすごい、おおばんぶるまいです。次の品がくるとわくわくする。皿も屋台というわりには豪華な気がしました。味やら質やらはそれなりですが、かなり気前のよいお店さんやとおもいます。もっと高評価でもいいのに売り切れがかなり多かったのだけ残念でした。時間もありますが、あれだけ売り切れてるなら入店時に伝えてあげた方がいいかも、と感じました。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,"日曜日の遅い夜に、「刺身と焼き鳥が食べたい！」というリクエストで以前にも来た事のあるこちらのお店に。雰囲気は、あったか〜い屋台です。たまたまなのかお邪魔した時、女性同士のお客様が多かったです。経営者がかわったのかな？名前は同じだけど内容が良くなってました。前は魚料理・串揚げ・もつ鍋だったけど今は串揚げから焼き鳥になってました。日曜日の夜に、刺し盛り、鰆の藁焼き、焼き鳥、焼き牡蠣、大根の唐揚げ、こんなに食べれるとは満足です。オススメは大根の唐揚げ！これでもかってくらいにとろろ昆布がのっていてサクッとジューシー旨味全開！美味しかった〜♪これだけ食べて飲んで2人で7,500円ぐらいでした♪店員さんも感じが良かった〜気軽に行ける良いお店だと思います♪"
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,天神周辺の宿泊でしたので、以前より気になっていたこちらに伺いました。【店内】カウンター席とテーブル席があり、手作り感のある店内です。広々しています。【注文】・刺し盛り・ごま三種盛り・鶏たたき・パリパリサラダ・酢もつ・串カツ・炒飯・鶏スープ【感想】出てくる料理はどれも美味しく感じました。（減塩生活をしていたからか、本当に全て美味しいのか定かでありませんw）特に、ごま三種盛り（鯖、勘八、鶏）が美味かったです。あと、ビールがエクストラコールド（でしたっけ？）が置いてあるのが嬉しかったです。席配置や居心地は人により好みが分かれそうですが、個人的にはトータル的に満足のいくお店でした。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,店名もとり屋台なので、屋台風な作りです。牡蠣小屋的な感じでもあります。料理は自体は本格的な料理で、刺身なども美味しかったです。今のシーズンは牡蠣がメインなのでしょうが、私が苦手なもんで。。牡蠣好きの方にはピッタリかと思います。店内も垂れ幕で区切られてる席もあり、カップルなどにはいい感じです。お酒も豊富で、料理も豊富です。朝３時まで開いてるようですよ！週末は５時までだったと思います。牡蠣好きの方はいってみて下さい！
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,先日、とり屋台へ行って来ました。このお店は、外見が張りぼてで作ったような感じで店内は牡蠣小屋みたいです（＾＾）メニューはコースが3種類あり、特に牡蠣のコースは、牡蠣が思いっきり食べれます。先日、牡蠣小屋に行ったのですが、ここの牡蠣は倍くらいの大きさがあります（＾＾）刺身も新鮮で、コース料理は一つ一つがボリュームがあり、男性でもかなりお腹いっぱいになります。牡蠣が好きな方、お腹いっぱいになりたい方はお勧めです（＾＾）
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,日赤通り沿いＦＢＳから清川方面へ。ファミリーマートの斜め前にあるとり屋台に行ってきました。大きな手作りの提灯が印象的で、まるで本物の屋台デスッ★屋台とお店の良いとこ取り！って感じのお店でした。とりあえず、お通しにおでんがきてビックリ♪ほっこりしますね。テーブル備え付けの七輪があり、鶏など焼いて食べる事ができるようです。その他色々メニューを見ましたが、どれも安い！！ちょこちょこ色んなものを食べましたが、トータル3000円も行かぬままお腹いっぱい、ごちそうさま！雰囲気がいいので、ずっといたくなっちゃいました。普通の居酒屋とはちょっと違う雰囲気で飲みたい時などいいでしょうね！
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,*2011年5月再訪*友人たちと再訪！遅くまであいてるので幾度となく行ってるんですが、近頃はあんまり惹かれなくなりました。…飽きた？(笑)大阪で絶品の串揚げを食べちゃったせいか、揚げ物にもやや「うーん」となっちゃう感じ。なんだろうこの変化。。前はビールのケースだった椅子がちょっと立派になってました(笑)*--------------*遅い時間まで開いてるので、利用し易いです！昨日営業時間見たら夜3時までだったと思います。屋台という名の通り、普通の店舗ではないです。ビニールハウスの中にいる感じ。イスはビールのケースだし、照明は収納ボックスだし(笑)夏はまだ体験したことないからわからないですが、冬でもある程度快適に過ごせます。壁(？)側に座ると隙間風が時折気になりますけどｗしかしでっかいストーブがあったかくていい感じです！さすがにこの季節にはもうないかもしれないですが、冬場は中央にバーベキューコンロ？がおかれてて、そこでカキを焼いてくれてました。ちっちゃいカキでしたけどｗそういえば知り合いがこの店のことを「カキ小屋」って言ってたなぁ。お通しに出てきた鳥刺しがおいしかったぁ！最初にちゃんと鳥刺し大丈夫ですか？って聞いてくれましたよ。串揚げ、すごく美味しいです！ソースはあまりこってりしてなくてあっさり。そこがまた私にはよかったかも。アスパラ最高!!お料理は決して安いわけではないですが、お手ごろなお値段ではないでしょうか？夏行ったらお店がどうなっているのか楽しみです♪
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,建物がビニールハウスで照明が衣装ケース＼(゜ロ＼)(／ロ゜)／しかも椅子はビール瓶のケース（座布団あり）ですｗカキ小屋っぽいイメージです。おしゃれなのか、どうなのか、な雰囲気ですが、意外に居心地が良いです。ストーブがガンガンに付いていて外が寒かっただけに、お店に入るとぽわーんとしました。お通しには何とおでんが出てきました。料理の種類はそこそこ多いです。生春巻きだけでも3種類ぐらいあったり、チヂミも何種類かありました。残念だったのが串が無い…鉄板焼きみたいなのはあって美味しかったですが、串が無いと何だか物足りなさを感じます。値段は安いです。ホットペッパーで10％ＯＦＦクーポンを持って行ったのもありますが、お腹いっぱいになるほど食べて飲んでも、1人3千円もいきませんでした。店員さんの対応は気持ちが良いし、安くて変わった雰囲気を楽しみたい人にはお勧めです。
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,先日は〜。清川の『とり屋台』へ行ってきました。　屋台のよーな、お店のよーな雰囲気（写真）。　店内の大きな提灯が印象的です（写真）。　つきだし（写真）。　【ゴマカンパチ】（写真）。　プリプリで、おいすぃ〜。　【生春巻き】（写真）。　生ハム＆クリームチーズをチョイス。　大きいのでちょっと食べづらいけど、美味しいヨ。　【ナンコツから揚げ】（写真）。　なんとなく頼んじゃう一品だよねー。　【地鶏の炭火焼（ハーフ）】（写真）。　さすが地鶏、　かたいっ。　もうちょっと小さめにカットしてほしいかな。　【じゃがバター】（写真）。　いやいや、もう満腹ですわー。この他におでんもペロリとたいらげ、ビール＆ワイン（１本）を飲んで、5千円強。場所が中心からちと離れてますが、このあたりはいろんなお店ができてます。楽しいエリアです。そして。ご機嫌さんで次のお店へ…　「飲めるって、サイコー」
00000001,とり屋台,3.35,"￥2,000～￥2,999",大名,52,扉がつき、でっかい立て看板を出し、ビラを配り・・・と、オープンしてからどんどん改造されてゆく様子を見つつ、なかなか行かなかったんですがようやく入店。ちょうど、暑いときで店内にでっかい氷が置いてあったのが印象的でした（笑）（その後、冷房入ってますのビラが貼られるようになってましたがｗ）あと、電球のシェード代わりに衣装ケースを使ってたのも面白かったｗメニューは、ほんとザ・居酒屋。鶏もやわらかくて美味しかったです。出るときに気づいたんですが、辛辛とかと同じ系列店みたいですね。それはともかく。2人で行ったんですが、どれも量が多くて(*_*)残しちゃって、もったいなかった！大人数でワイワイ行ったほうがいいのかなと思います。場所が場所なので、なかなか機会は少なそうだけど、飲み会とか開くのにちょうどいいかなー。
